견종,세부견종,색상,출생연도,나이,체중,썸네일,입양여부,성별,중성화 여부,특징,보호장소,final_견종,final_나이,final_체중,final_성별,final_중성화 여부,final_입양여부
말티즈,말티즈,White,2020.01,1.4,3.0,http://www.animal.go.kr/files/shelter/2021/05/20210603100659.jpeg,Y,F,N,건강,충청남도 논산시,1,1.4,3.0,1,1,Y
말티즈,말티즈,White,2020.01,1.4,3.9,http://www.animal.go.kr/files/shelter/2021/05/202105260905400.jpg,Y,M,Y,온순함,강원도 강릉시,1,1.4,3.9,0,0,Y
요크셔테리어,요크셔테리어,Gray,2014.01,9.4,4.0,http://www.animal.go.kr/files/shelter/2023/05/202305311505515.jpg,Y,F,N,빨간색 목줄 착용 내향적으로 겁 있음,전라남도 구례군,1,9.4,4.0,1,1,Y
믹스,믹스,White,2020.01,3.1,5.5,http://www.animal.go.kr/files/shelter/2023/01/202302201702540.jpg,Y,F,N,"심장사상충검사:양성, 종합백신접종, 코로나장염접종, 광견병백신접종, 셀렉션, 구충제 경구투여",전라남도 순천시,0,3.1,5.5,1,1,Y
믹스,믹스,White,2022.01,0.5,2.0,http://www.animal.go.kr/files/shelter/2022/07/202207161707947.jpg,Y,M,N,,전라북도 진안군,0,0.5,2.0,0,1,Y
믹스,믹스,White,2022.01,0.7,0.3,http://www.animal.go.kr/files/shelter/2022/08/202208311208464.jpg,Y,F,N,한달,인천광역시 서구,0,0.7,0.3,1,1,Y
사모예드,사모예드,White,2019.01,3.5,25.0,http://www.animal.go.kr/files/shelter/2022/07/202207191607639.jpg,Y,M,N,,경기도 고양시,1,3.5,25.0,0,1,Y
믹스,믹스,White,2021.01,0.6,1.0,http://www.animal.go.kr/files/shelter/2021/08/202108241908816.jpg,Y,M,N,어미와새끼4마리와 같이 구조,경상북도 성주군,0,0.6,1.0,0,1,Y
믹스,믹스,"Gray, Ivory",2022.01,0.3,1.5,http://www.animal.go.kr/files/shelter/2022/04/202204131804787.jpg,Y,F,N,6마리 같이 구조,인천광역시 중구,0,0.3,1.5,1,1,Y
믹스,믹스,White,2022.01,0.9,2.3,http://www.animal.go.kr/files/shelter/2022/11/202211101211408.jpg,Y,F,N,빨간색 목줄 이마 갈색,전라북도 전주시,0,0.9,2.3,1,1,Y
믹스,믹스,White,2022.01,0.6,1.4,http://www.animal.go.kr/files/shelter/2022/09/202209021609277.jpg,Y,F,N,강아지,경기도 고양시,0,0.6,1.4,1,1,Y
진도,진도,White,2018.01,3.0,15.0,http://www.animal.go.kr/files/shelter/2020/11/202101030201782.jpg,Y,M,N,눈이 안,경상남도 밀양시,1,3.0,15.0,0,1,Y
믹스,믹스,Ivory,2020.01,2.7,12.0,http://www.animal.go.kr/files/shelter/2022/08/202208291608468.jpg,Y,F,N,"피부병, 칩없음, 신고자 입양희망",경상북도 경주시,0,2.7,12.0,1,1,Y
믹스,믹스,"Black, White",2022.01,0.1,9.72,http://www.animal.go.kr/files/shelter/2022/01/202201241901155.jpg,Y,F,N,"생리중, 빨간색 몸줄목줄 착용, 노랑색 리드줄, 분홍옷 착용",경기도 성남시,0,0.1,9.72,1,1,Y
믹스,믹스,"Black, White",2021.01,0.3,2.0,http://www.animal.go.kr/files/shelter/2021/05/202105081105944.jpg,Y,F,N,특이사항 없음,강원도 평창군,0,0.3,2.0,1,1,Y
포메라니안,포메라니안,Ivory,2019.01,4.4,3.5,http://www.animal.go.kr/files/shelter/2023/05/202305171005899.jpg,Y,M,Y,"마이크로칩 있음, 순함, 사람 잘 따름, 귀여움",인천광역시 서구,1,4.4,3.5,0,0,Y
치와와,치와와,"Brown, White",2019.01,2.2,3.1,http://www.animal.go.kr/files/shelter/2021/03/202104011204802.jpg,Y,M,Y,"사람따름, 좌후지파행, 우측짝저는듯, 좌전지파행, 우전지짝파행, 오른사타구니상처, 왼사타구니피하출혈",경기도 양주시,1,2.2,3.1,0,0,Y
말티즈,말티즈,White,2015.01,8.6,5.9,http://www.animal.go.kr/files/shelter/2023/07/202307281707210.jpg,Y,F,N,"신고자 임보 중, 배에 탈장 흔적 있음, 입소전 검사 완료, 종합백신, 광견병 접종",전라남도 여수시,1,8.6,5.9,1,1,Y
믹스,믹스,Brown,2020.01,1.9,22.0,http://www.animal.go.kr/files/shelter/2021/11/202111260911111[1].jpg,Y,M,N,,제주특별자치도 제주시,0,1.9,22.0,0,1,Y
믹스,믹스,"Black, Brown",2022.01,0.3,4.0,http://www.animal.go.kr/files/shelter/2022/04/202204211404394.jpg,Y,F,N,귀끝 검갈색,인천광역시 계양구,0,0.3,4.0,1,1,Y
포메라니안,포메라니안,"Beige, White",2020.01,3.8,2.2,http://www.animal.go.kr/files/shelter/2023/07/202311060911673.jpg,Y,M,N,"많이 야위어 있음, 동대파출소에서 발견 신고 구조",충청남도 보령시,1,3.8,2.2,0,1,Y
믹스,믹스,Brown,2022.01,0.2,2.0,http://www.animal.go.kr/files/shelter/2022/03/202203211503239.jpg,Y,M,N,리트리버 닮꼴,경기도 화성시,0,0.2,2.0,0,1,Y
믹스,믹스,"Beige, White",2023.01,0.7,2.4,http://www.animal.go.kr/files/shelter/2023/07/202309191509774.jpg,Y,F,N,"귀질환, 벼룩, 입소시, 홍역·파보·코로나 음성, 종합·코로나 백신0918",충청남도 논산시,0,0.7,2.4,1,1,Y
믹스,믹스,"Brown, White",2021.01,0.1,5.4,http://www.animal.go.kr/files/shelter/2021/01/202102241402150.jpg,Y,M,N,순함,경기도 안산시,0,0.1,5.4,0,1,Y
말라뮤트,말라뮤트,"Black, White",2022.01,0.5,4.0,http://www.animal.go.kr/files/shelter/2022/07/202207151407733.jpg,Y,M,N,,대구광역시 달성군,1,0.5,4.0,0,1,Y
믹스,믹스,Beige,2022.01,0.6,1.0,http://www.animal.go.kr/files/shelter/2022/07/202207211607906.jpg,Y,F,N,"22-315 자견, 06월 생, 순한성격",충청북도 청주시,0,0.6,1.0,1,1,Y
믹스,믹스,"Black, Brown, White",2022.01,0.4,3.0,http://www.animal.go.kr/files/shelter/2022/05/202205201705651.jpg,Y,F,N,"보호센터 앞 유기, 순한성격임",전라남도 장흥군,0,0.4,3.0,1,1,Y
믹스,믹스,"Black, Brown, White",2021.01,0.9,2.0,http://www.animal.go.kr/files/shelter/2021/11/202111181711525.jpg,Y,F,N,,경상남도 고성군,0,0.9,2.0,1,1,Y
푸들,푸들,Black,2021.01,0.5,5.2,http://www.animal.go.kr/files/shelter/2021/07/202107061307601.jpg,Y,M,Y,"입양예약, 온순함",전라남도 여수시,1,0.5,5.2,0,0,Y
믹스,믹스,"Beige, White",2020.01,1.0,1.0,http://www.animal.go.kr/files/shelter/2020/11/202012291412272.jpg,Y,F,N,"어미:447502202001877, 12월생, 머즐이 통통한 둥글둥글 뒷발차기 소녀, 엄마를 위해 빠른입양필요!!",경상북도 포항시,0,1.0,1.0,1,1,Y
믹스,믹스,Black,2022.01,1.7,13.0,http://www.animal.go.kr/files/shelter/2023/07/20230831160882.jpg,Y,M,N,내장칩 있음,경기도 남양주시,0,1.7,13.0,0,1,Y
믹스,믹스,White,2022.01,0.0,3.0,http://www.animal.go.kr/files/shelter/2022/01/202201121501947[1].jpg,Y,M,N,"온순, 임시보호",전라북도 정읍시,0,0.0,3.0,0,1,Y
믹스,믹스,"Black, Brown",2021.01,1.4,5.3,http://www.animal.go.kr/files/shelter/2022/05/202205181505499.jpg,Y,F,N,"온순함, 견주 확인 됨",전라남도 여수시,0,1.4,5.3,1,1,Y
시츄,시츄,Brown,2012.01,10.0,4.5,http://www.animal.go.kr/files/shelter/2021/12/202201041201899.jpeg,Y,M,Y,"온순, 청결함, 유실견, 우안상안검미세종양",인천광역시 부평구,1,10.0,4.5,0,0,Y
보더콜리,보더콜리,"Brown, White",2022.01,0.7,4.0,http://www.animal.go.kr/files/shelter/2022/09/202209271009833.jpg,Y,M,N,순하고 사람을 좋아하는 귀여운 아이,경상남도 밀양시,1,0.7,4.0,0,1,Y
믹스,믹스,"Black, Brown",2021.01,0.8,2.0,http://www.animal.go.kr/files/shelter/2021/11/202111041611935.png,Y,M,N,피부질환,전라북도 남원시,0,0.8,2.0,0,1,Y
푸들,푸들,Gray,2018.01,5.8,7.0,http://www.animal.go.kr/files/shelter/2023/07/20231006091006.jpg,Y,M,N,이원면사무소 앞에서 발견,충청북도 옥천군,1,5.8,7.0,0,1,Y
포메라니안,포메라니안,White,2018.01,4.1,5.0,http://www.animal.go.kr/files/shelter/2022/01/202202051402954.jpg,Y,M,N,"포메혼종, 파란노끈, 카키색옷, 양눈눈물자국, 코주황, 사람좋아함, 활발함, 안아준뒤낑낑거림, 짖음, 칩있음",경기도 양주시,1,4.1,5.0,0,1,Y
포메라니안,포메라니안,Brown,2020.01,2.5,3.6,http://www.animal.go.kr/files/shelter/2022/04/202207051607384.jpg,Y,M,N,"초미모를 가진 아이, 곰돌이 컷이 잘 어울릴 듯파란 목줄에 빨간 리드줄 착용",경기도 용인시,1,2.5,3.6,0,1,Y
믹스,믹스,White,2018.01,4.6,4.7,http://www.animal.go.kr/files/shelter/2022/07/202207211607144[1].jpg,Y,M,Y,"해맑 미소를 짓고 앉아, 기다려등 기본기가 되어있는 사랑스러운 아이",경기도 용인시,0,4.6,4.7,0,0,Y
푸들,푸들,Brown,2013.01,10.4,4.6,http://www.animal.go.kr/files/shelter/2023/05/202305262305376.jpg,Y,M,Y,겨울옷 2겹입고 있음,전라북도 전주시,1,10.4,4.6,0,0,Y
믹스,믹스,White,2021.01,1.7,14.0,http://www.animal.go.kr/files/shelter/2022/09/202209211509841[1].jpg,Y,M,N,"코검정, 얌전함, 겁있음, 꼬리단미안됨, 털때탐",경기도 양주시,0,1.7,14.0,0,1,Y
말티즈,말티즈,White,2021.01,1.7,2.0,http://www.animal.go.kr/files/shelter/2022/09/202209111409534.jpg,Y,F,N,"여수중학교에서 종고초 사이 발견, 관리상태",전라남도 여수시,1,1.7,2.0,1,1,Y
믹스,믹스,Ivory,2021.01,0.5,3.8,http://www.animal.go.kr/files/shelter/2021/05/202106241506706.jpg,Y,M,N,"포획틀, 마취포획, 겁많음, 예민함",인천광역시 서구,0,0.5,3.8,0,1,Y
믹스,믹스,White,2023.01,0.3,2.0,http://www.animal.go.kr/files/shelter/2023/05/202305021505362.jpg,Y,F,N,순하고 경계심이 있음,전라남도 진도군,0,0.3,2.0,1,1,Y
믹스,믹스,"Black, Brown, White",2021.01,0.6,20.0,http://www.animal.go.kr/files/shelter/2021/08/202108231708422.jpg,Y,M,N,"나이미상, 빨간목줄, 와이어리드줄, 귀접힘, 겁많음",경기도 안산시,0,0.6,20.0,0,1,Y
믹스,믹스,White,2020.01,2.9,15.0,http://www.animal.go.kr/files/shelter/2022/11/20221212131232.jpg,Y,M,N,겁 있지만 사람에 대한 경계심 없음,전라남도 구례군,0,2.9,15.0,0,1,Y
믹스,믹스,Black,2021.01,0.1,1.5,http://www.animal.go.kr/files/shelter/2020/11/202101230001235.jpg,Y,M,N,산소옆에서 모견 없고 우중 7마리 함께 구조,경상남도 밀양시,0,0.1,1.5,0,1,Y
믹스,믹스,"Black, White",2021.01,2.4,6.0,http://www.animal.go.kr/files/shelter/2023/05/20230605160681.jpg,Y,F,N,입질 없고 온순함,전라북도 임실군,0,2.4,6.0,1,1,Y
포메라니안,포메라니안,White,2018.01,4.5,3.8,http://www.animal.go.kr/files/shelter/2022/06/202207061507166.jpg,Y,M,N,"털엉킴, 순함",부산광역시 해운대구,1,4.5,3.8,0,1,Y
믹스,믹스,Beige,2023.01,0.5,10.0,http://www.animal.go.kr/files/shelter/2023/05/202306151106223.jpg,Y,F,N,"리트리버를 닮음, 크기 와는 달리 아직 어린 강아지",경상북도 경주시,0,0.5,10.0,1,1,Y
믹스,믹스,White,2018.01,3.3,15.0,http://www.animal.go.kr/files/shelter/2021/04/202104121704147.jpg,Y,F,N,파란색 목줄 착용,충청북도 음성군,0,3.3,15.0,1,1,Y
말티즈,말티즈,White,2019.01,3.4,2.1,http://www.animal.go.kr/files/shelter/2022/04/20220509110593.jpg,Y,M,N,편즉 잠복고환,경기도 성남시,1,3.4,2.1,0,1,Y
라브라도리트리버,라브라도리트리버,Brown,2020.01,1.8,25.0,http://www.animal.go.kr/files/shelter/2021/10/202110091210168.jpg,Y,M,N,"관리상태 깨끗함, 애교 많음",대구광역시 수성구,1,1.8,25.0,0,1,Y
믹스,믹스,Brown,2021.01,2.1,11.0,http://www.animal.go.kr/files/shelter/2023/01/202302150902157.jpg,Y,F,N,순하고 발정이온 상태,경상북도 문경시,0,2.1,11.0,1,1,Y
믹스,믹스,"Black, White",2021.01,2.3,5.0,http://www.animal.go.kr/files/shelter/2023/04/202304121604250.jpg,Y,M,Y,"아무것도착용안함, 순하고 사람 매우 좋아함, 얼굴, 발 미용되어 있고 깨끗함, 손, 앉아, 기다려 할줄암",경상남도 창원시,0,2.3,5.0,0,0,Y
믹스,믹스,Ivory,2022.01,0.8,1.0,http://www.animal.go.kr/files/shelter/2022/11/20221106221192.jpg,Y,M,N,박스에 버러진얘기들,경기도 하남시,0,0.8,1.0,0,1,Y
풍산견,풍산견,White,2021.01,0.9,2.8,http://www.animal.go.kr/files/shelter/2021/11/20211112211156[1].jpg,Y,M,N,"사람을 좋아하며, 매우온순함",경기도 여주시,1,0.9,2.8,0,1,Y
말티즈,말티즈,White,2020.01,2.9,4.5,http://www.animal.go.kr/files/shelter/2022/11/202211141711400.jpg,Y,M,N,"예쁘게 미용되어있음험한길다녔는지 꼬질함, 사람좋아하고 애교많음, 눈도 크고 출중한외모의 왕자님",경상북도 포항시,1,2.9,4.5,0,1,Y
믹스,믹스,Brown,2021.01,0.5,1.2,http://www.animal.go.kr/files/shelter/2021/07/202107131807407.jpg,Y,F,N,어린강아지,경기도 파주시,0,0.5,1.2,1,1,Y
믹스,믹스,"Black, Brown",2021.01,0.5,1.0,http://www.animal.go.kr/files/shelter/2021/06/202106251506901.jpg,Y,M,N,새끼견2마리 같이 발견,경상남도 거제시,0,0.5,1.0,0,1,Y
비글,비글,"Black, Brown",2017.01,4.4,9.4,http://www.animal.go.kr/files/shelter/2021/05/20210517130501.jpg,Y,M,N,"등록칩 없음, 피모상태 불량",대구광역시 달성군,1,4.4,9.4,0,1,Y
믹스,믹스,"Black, Brown, White",2021.01,1.2,20.0,http://www.animal.go.kr/files/shelter/2022/03/202203171703199.jpg,Y,F,N,일주일간돌아다님 사람잘따르는 라이카믹스,경상북도 칠곡군,0,1.2,20.0,1,1,Y
믹스,믹스,Brown,2022.01,0.9,7.5,http://www.animal.go.kr/files/shelter/2022/11/202212111112744.jpg,Y,F,N,갈색옷착용,제주특별자치도 제주시,0,0.9,7.5,1,1,Y
믹스,믹스,Parti,2022.01,0.4,2.0,http://www.animal.go.kr/files/shelter/2022/05/202205162305594.jpg,Y,F,N,"귀여운 바둑이, 온순",경상남도 밀양시,0,0.4,2.0,1,1,Y
믹스,믹스,"Black, Brown",2021.01,0.2,2.0,http://www.animal.go.kr/files/shelter/2020/11/202103032303697.jpg,Y,F,N,순하고이쁨,전라북도 익산시,0,0.2,2.0,1,1,Y
믹스,믹스,"Black, White",2021.01,0.8,3.54,http://www.animal.go.kr/files/shelter/2021/10/202110192010980.jpg,Y,F,N,"카페안으로 들어와 구조, 청색 목태 착용",경상북도 경산시,0,0.8,3.54,1,1,Y
말티즈,말티즈,White,2018.01,5.3,3.5,http://www.animal.go.kr/files/shelter/2023/04/202304061804118.jpg,Y,M,Y,"사람을 좋아하며, 매우온순함",경기도 여주시,1,5.3,3.5,0,0,Y
믹스,믹스,Brown,2021.01,1.8,7.0,http://www.animal.go.kr/files/shelter/2022/10/202210211810361.jpg,Y,M,N,순하고 사람 좋아함,경기도 하남시,0,1.8,7.0,0,1,Y
프렌치불독,프렌치불독,"Black, Brown, White",2019.01,2.9,8.0,http://www.animal.go.kr/files/shelter/2021/11/202111111511133.jpg,Y,M,N,"사랑, 귀가예정",광주광역시 북구,1,2.9,8.0,0,1,Y
믹스,믹스,White,2022.01,0.9,2.5,http://www.animal.go.kr/files/shelter/2022/11/202212121412500.jpg,Y,F,N,강아지 2마리 함께 포획,경상북도 고령군,0,0.9,2.5,1,1,Y
믹스,믹스,Brown,2021.01,0.1,2.8,http://www.animal.go.kr/files/shelter/2021/01/202102162202496.jpg,Y,M,N,어린자견,전라북도 전주시,0,0.1,2.8,0,1,Y
믹스,믹스,White,2021.01,0.4,2.5,http://www.animal.go.kr/files/shelter/2021/05/20210527170516.jpg,Y,F,N,"두 마리 함께 발견, 공격적인 성향",충청남도 청양군,0,0.4,2.5,1,1,Y
믹스,믹스,"Black, Brown, White",2023.01,0.4,1.2,http://www.animal.go.kr/files/shelter/2023/05/20230612140601.jpg,Y,F,N,심멎하게 만드는 심쿵 강아지 ♥,경상남도 사천시,0,0.4,1.2,1,1,Y
믹스,믹스,Brown,2020.01,3.0,12.0,http://www.animal.go.kr/files/shelter/2022/12/202301071901218.jpg,Y,F,N,순함,대구광역시 수성구,0,3.0,12.0,1,1,Y
믹스,믹스,Brown,2022.01,0.4,0.2,http://www.animal.go.kr/files/shelter/2022/05/202205201505558.jpeg,Y,M,N,들개가 새끼를 낳아서 신고후 구조됨,충청북도 옥천군,0,0.4,0.2,0,1,Y
믹스,믹스,Brown,2018.01,2.9,3.2,http://www.animal.go.kr/files/shelter/2020/11/202012111212891.jpg,Y,F,N,목줄과 리드줄착용,강원도 강릉시,0,2.9,3.2,1,1,Y
믹스,믹스,Beige,2021.01,1.0,4.0,http://www.animal.go.kr/files/shelter/2021/12/202112221512983.jpeg,Y,F,N,억울미가 있는 얼굴이지만 조금 까칠한 편,전라남도 고흥군,0,1.0,4.0,1,1,Y
믹스,믹스,"Brown, Gray",2022.01,0.7,2.5,http://www.animal.go.kr/files/shelter/2022/09/202209081809480.jpg,Y,F,N,2달 자견 2마리,경상북도 문경시,0,0.7,2.5,1,1,Y
믹스,믹스,White,2023.01,0.5,7.0,http://www.animal.go.kr/files/shelter/2023/05/202307071207566.jpg,Y,M,N,"남, 하네스와 목줄 착용, 순함",광주광역시 북구,0,0.5,7.0,0,1,Y
믹스,믹스,"Brown, White",2021.01,1.1,9.0,http://www.animal.go.kr/files/shelter/2022/01/202202071402801.jpg,Y,M,N,얼굴부분흰색,인천광역시 계양구,0,1.1,9.0,0,1,Y
믹스,믹스,"Brown, White",2021.01,0.5,2.5,http://www.animal.go.kr/files/shelter/2021/07/202107111907772.jpg,Y,F,N,"철물점 목걸이 착용, 설사, 구토, 온순함",경상남도 함안군,0,0.5,2.5,1,1,Y
말티즈,말티즈,White,2015.01,6.7,4.0,http://www.animal.go.kr/files/shelter/2021/09/202109091109869.jpg,Y,M,N,"겁이많고 입질약간있음, 하늘색 리본달린 옷, 하늘색 하네스 착용, 사상충음성",충청북도 충주시,1,6.7,4.0,0,1,Y
믹스,믹스,White,2021.01,0.8,3.0,http://www.animal.go.kr/files/shelter/2021/10/20211014181055.jpg,Y,M,N,매우 유순하고 친화적임,서울특별시 용산구,0,0.8,3.0,0,1,Y
믹스,믹스,"Beige, White",2020.01,1.0,1.7,http://www.animal.go.kr/files/shelter/2020/11/202012141612611.jpg,Y,M,N,어린강아지며 겁이많음,경기도 남양주시,0,1.0,1.7,0,1,Y
믹스,믹스,Beige,2023.01,0.4,1.5,http://www.animal.go.kr/files/shelter/2023/05/202305171505753[1].jpg,Y,M,N,"근엄한표정, 진도믹스같아보이는 왕자님공고중입양가능",경상남도 창원시,0,0.4,1.5,0,1,Y
시츄,시츄,"Brown, White",2017.01,6.6,5.96,http://www.animal.go.kr/files/shelter/2023/07/202308181308117.jpg,Y,M,N,"안질환, 순함, 피부병",부산광역시 해운대구,1,6.6,5.96,0,1,Y
믹스,믹스,"Beige, Brown",2021.01,0.8,2.4,http://www.animal.go.kr/files/shelter/2021/10/202110151810932.jpg,Y,F,N,강아지,경기도 고양시,0,0.8,2.4,1,1,Y
믹스,믹스,"Beige, Gray",2022.01,0.3,1.7,http://www.animal.go.kr/files/shelter/2022/04/202204141404671.jpg,Y,M,N,"늑대가 상되는 오묘한 빛깔의 황회색 털이 레어함, 눈이 정말 너무 이뻐서 실물로 보면 빠져듬",경상북도 포항시,0,0.3,1.7,0,1,Y
믹스,믹스,White,2023.01,0.4,10.0,http://www.animal.go.kr/files/shelter/2023/05/202306081606805.jpg,Y,M,N,"사람에게 겁이 조금 있어요, 혼자서 잘 돌아다녀요",경상북도 경주시,0,0.4,10.0,0,1,Y
골든리트리버,골든리트리버,Beige,2020.01,3.7,40.0,http://www.animal.go.kr/files/shelter/2023/07/202309080909244.jpg,Y,M,N,"앉아, 손 가능, 안으면 머리를 가슴팍으로댐",울산광역시 울주군,1,3.7,40.0,0,1,Y
믹스,믹스,White,2022.01,0.3,2.0,http://www.animal.go.kr/files/shelter/2022/04/202204281004256.jpg,Y,M,N,순하고 귀여움,충청남도 태안군,0,0.3,2.0,0,1,Y
믹스,믹스,White,2023.01,0.3,2.4,http://www.animal.go.kr/files/shelter/2023/03/202304041404491.jpg,Y,M,N,순한 진도 믹스 애기,충청북도 청주시,0,0.3,2.4,0,1,Y
믹스,믹스,"Black, White",2023.01,0.1,6.0,http://www.animal.go.kr/files/shelter/2023/01/202301261501812.jpeg,Y,F,N,검점박이,전라북도 진안군,0,0.1,6.0,1,1,Y
믹스,믹스,"Black, Brown",2022.01,0.2,2.0,http://www.animal.go.kr/files/shelter/2022/03/202203041403693.jpg,Y,F,N,,전라북도 군산시,0,0.2,2.0,1,1,Y
믹스,믹스,"Brown, White",2021.01,0.1,4.0,http://www.animal.go.kr/files/shelter/2021/01/202102041502697.jpg,Y,M,N,흰 양말 신 털이 복슬복슬한 믹스견애기,충청북도 청주시,0,0.1,4.0,0,1,Y
믹스,믹스,White,2021.01,0.6,1.0,http://www.animal.go.kr/files/shelter/2021/07/202107231507409.jpg,Y,F,N,1달애기,경기도 하남시,0,0.6,1.0,1,1,Y
믹스,믹스,"Brown, White",2016.01,5.4,9.5,http://www.animal.go.kr/files/shelter/2021/05/202105201005358.jpeg,Y,F,N,목줄 착용,경기도 수원시,0,5.4,9.5,1,1,Y
믹스,믹스,Parti,2023.01,0.7,1.5,http://www.animal.go.kr/files/shelter/2023/07/202309082109585.jpg,Y,F,N,순하고 귀여운 강아지,경상남도 밀양시,0,0.7,1.5,1,1,Y
믹스,믹스,"Black, Brown",2021.01,1.2,8.5,http://www.animal.go.kr/files/shelter/2022/03/202203281103627[1].jpg,Y,M,N,,경상남도 고성군,0,1.2,8.5,0,1,Y
믹스,믹스,"Black, White",2021.01,0.5,3.38,http://www.animal.go.kr/files/shelter/2021/07/202107082007175.jpg,Y,M,N,대구대 인근 편의점에서 구조,경상북도 경산시,0,0.5,3.38,0,1,Y
셔틀랜드쉽독,셔틀랜드쉽독,"Black, Brown, White",2022.01,1.3,12.0,http://www.animal.go.kr/files/shelter/2023/04/202304232304534.jpg,Y,F,N,순함,인천광역시 계양구,1,1.3,12.0,1,1,Y
믹스,믹스,Black,2022.01,0.1,15.0,http://www.animal.go.kr/files/shelter/2022/01/202202131202907.png,Y,F,N,마을근처를 활보,경상북도 상주시,0,0.1,15.0,1,1,Y
믹스,믹스,"Black, Brown",2021.01,0.9,1.05,http://www.animal.go.kr/files/shelter/2021/11/202112011612994.jpg,Y,F,N,순함,경기도 파주시,0,0.9,1.05,1,1,Y
시바,시바,"Brown, White",2021.01,2.8,8.0,http://www.animal.go.kr/files/shelter/2023/07/202311031911214.jpg,Y,M,N,"칩없음, 귀여운 외모에 착한 성격의 아이",경기도 광주시,1,2.8,8.0,0,1,Y
믹스,믹스,White,2020.01,1.3,4.2,http://www.animal.go.kr/files/shelter/2021/03/202104071404292.jpg,Y,F,N,"온순함, 종합백신 1차접종4, 7",전라남도 담양군,0,1.3,4.2,1,1,Y
믹스,믹스,Brown,2023.01,0.6,14.5,http://www.animal.go.kr/files/shelter/2023/07/20230802150850.jpg,Y,F,N,경계심 없지만 엄이 심함,경기도 양평군,0,0.6,14.5,1,1,Y
믹스,믹스,"Black, Brown, White",2022.01,0.2,2.54,http://www.animal.go.kr/files/shelter/2022/02/202203021203649.jpg,Y,M,N,온순하고 착함,경기도 파주시,0,0.2,2.54,0,1,Y
믹스,믹스,White,2022.01,0.2,1.8,http://www.animal.go.kr/files/shelter/2022/03/202203211203940.jpg,Y,M,N,귀엽고 사랑스러움,경기도 평택시,0,0.2,1.8,0,1,Y
믹스,믹스,Blacktan,2022.01,1.0,1.98,http://www.animal.go.kr/files/shelter/2022/12/202212281512469.jpg,Y,F,N,순함,대구광역시 달성군,0,1.0,1.98,1,1,Y
푸들,푸들,White,2019.01,3.2,6.0,http://www.animal.go.kr/files/shelter/2022/03/202203311703925.jpeg,Y,M,N,온순함,경상북도 영주시,1,3.2,6.0,0,1,Y
믹스,믹스,White,2021.01,0.2,1.0,http://www.animal.go.kr/files/shelter/2020/11/20210302160319.jpg,Y,F,N,엄마랑 같이 포획됨,전라북도 김제시,0,0.2,1.0,1,1,Y
시바,시바,"Brown, White",2019.01,3.5,15.0,http://www.animal.go.kr/files/shelter/2022/04/20220622130629.jpg,Y,M,N,미간하트모양,인천광역시 계양구,1,3.5,15.0,0,1,Y
믹스,믹스,White,2021.01,0.1,3.9,http://www.animal.go.kr/files/shelter/2020/11/202102021302438.jpg,Y,M,N,순함,경기도 파주시,0,0.1,3.9,0,1,Y
믹스,믹스,"Beige, Black, Brown",2018.01,3.2,6.0,http://www.animal.go.kr/files/shelter/2022/04/202204131604347[1].jpg,Y,F,Y,"약간 겁 있지만 순함, 초록색 목줄 착용, 21, 4, 23 5두 출산, 자궁축농증 수술21, 10, 7",경상남도 창원시,0,3.2,6.0,1,0,Y
말티즈,말티즈,White,2019.01,4.7,5.0,http://www.animal.go.kr/files/shelter/2023/07/202309121009954.jpg,Y,M,Y,주인락됨,인천광역시 계양구,1,4.7,5.0,0,0,Y
믹스,믹스,"Black, White",2019.01,3.0,11.5,http://www.animal.go.kr/files/shelter/2021/12/202112201312327.png,Y,M,N,너무 온순하고 친화적,경상북도 울진군,0,3.0,11.5,0,1,Y
요크셔테리어,요크셔테리어,"Black, Brown",2013.01,8.4,2.0,http://www.animal.go.kr/files/shelter/2021/05/202106071106909.jpeg,Y,F,N,,경기도 수원시,1,8.4,2.0,1,1,Y
진도,진도,White,2018.01,3.9,11.0,http://www.animal.go.kr/files/shelter/2021/11/202111252011751.jpg,Y,M,N,외모가 잘생기고 호기심이 많음,전라북도 전주시,1,3.9,11.0,0,1,Y
보더콜리,보더콜리,Ivory,2023.01,0.6,7.0,http://www.animal.go.kr/files/shelter/2023/07/202307251707754.jpg,Y,M,N,"어린애인듯, 아닌듯 애매한 이빨, 눈동자색 너무이쁨",울산광역시 울주군,1,0.6,7.0,0,1,Y
라브라도리트리버,라브라도리트리버,Black,2021.01,1.9,23.0,http://www.animal.go.kr/files/shelter/2022/11/20221111161159.jpg,Y,M,N,활동적임,경상남도 함안군,1,1.9,23.0,0,1,Y
말티즈,말티즈,White,2016.01,5.8,3.9,http://www.animal.go.kr/files/shelter/2021/10/202110181710774[1].jpg,Y,F,N,"순하고사람잘따름, 눈물자국, 칩없음",서울특별시 관악구,1,5.8,3.9,1,1,Y
시베리안허스키,시베리안허스키,"Black, Gray, White",2020.01,1.6,15.0,http://www.animal.go.kr/files/shelter/2021/07/202107301407393.jpg,Y,F,N,"이목구비 뚜렷하고 잘생김, 순하고잘 따름",경상북도 구미시,1,1.6,15.0,1,1,Y
시베리안허스키,시베리안허스키,"Beige, Gray, White",2021.01,0.2,2.0,http://www.animal.go.kr/files/shelter/2021/03/202103292003493.jpg,Y,M,N,순하고 사람을 잘 따름,경상북도 성주군,1,0.2,2.0,0,1,Y
