견종,세부견종,색상,출생연도,나이,체중,썸네일,입양여부,성별,중성화 여부,특징,보호장소,final_견종,final_나이,final_체중,final_성별,final_중성화 여부,final_입양여부
포메라니안,포메라니안,Brown,2014.01,8.9,4.0,http://www.animal.go.kr/files/shelter/2022/11/202212071712335.jpg,N,M,N,옷을 입고 하네스 착용한 채로 길을 돌아다님,대구광역시 달성군,1,8.9,4.0,0,1,N
믹스,믹스,Beige,2021.01,2.8,5.1,http://www.animal.go.kr/files/shelter/2023/07/202310192210306.jpg,N,M,N,"낯가림, 진한눈물자국, 가슴에 흰털",전라남도 무안군,0,2.8,5.1,0,1,N
푸들,푸들,White,2022.01,1.6,2.0,http://www.animal.go.kr/files/shelter/2023/07/202308111008970.jpg,N,M,N,"순함, 미용됨",인천광역시 계양구,1,1.6,2.0,0,1,N
믹스,믹스,White,2023.01,0.3,3.2,http://www.animal.go.kr/files/shelter/2023/04/202304130904626.jpg,N,M,N,좌상악부종,제주특별자치도 제주시,0,0.3,3.2,0,1,N
믹스,믹스,"Black, White",2022.01,0.4,5.0,http://www.animal.go.kr/files/shelter/2022/05/202206031606121.jpg,N,M,N,순함,경상남도 거제시,0,0.4,5.0,0,1,N
믹스,믹스,"Black, White",2019.01,2.7,7.0,http://www.animal.go.kr/files/shelter/2021/09/202109272009210.jpg,N,F,N,사람을 잘 따름,전라남도 나주시,0,2.7,7.0,1,1,N
믹스,믹스,"Black, Brown, White",2019.01,2.7,7.0,http://www.animal.go.kr/files/shelter/2021/09/20210917090986.png,N,M,N,"사람을 매우 좋아하며, 온순하다",전라남도 영암군,0,2.7,7.0,0,1,N
믹스,믹스,"Beige, Black",2018.01,5.6,10.0,http://www.animal.go.kr/files/shelter/2023/07/202308231908425.jpg,N,M,N,최근 유기,경상남도 창녕군,0,5.6,10.0,0,1,N
믹스,믹스,"Beige, White",2023.01,0.6,4.0,http://www.animal.go.kr/files/shelter/2023/05/202307241607411.jpg,N,F,N,"목줄착용, 순한데 겁이 조금 있는 공주님, 모견, 형제와 함께 입소!!",경상남도 창원시,0,0.6,4.0,1,1,N
믹스,믹스,Beige,2022.01,0.4,2.0,http://www.animal.go.kr/files/shelter/2022/06/202206241006790.jpg,N,M,N,발목부분 흰색,강원도 원주시,0,0.4,2.0,0,1,N
믹스,믹스,White,2023.01,0.6,3.0,http://www.animal.go.kr/files/shelter/2023/07/202308241608147.jpg,N,F,N,농수로에서구조,전라남도 나주시,0,0.6,3.0,1,1,N
믹스,믹스,"Black, Brown, White",2019.01,2.9,3.1,http://www.animal.go.kr/files/shelter/2021/12/202112221512488.jpg,N,F,N,구조시 빨강목줄착용,경상남도 산청군,0,2.9,3.1,1,1,N
믹스,믹스,"Beige, Brown",2022.01,0.3,4.0,http://www.animal.go.kr/files/shelter/2022/04/202205091205952[1].jpg,N,F,N,5마리같이입소,인천광역시 계양구,0,0.3,4.0,1,1,N
믹스,믹스,Beige,2022.01,0.3,3.0,http://www.animal.go.kr/files/shelter/2022/05/202205181505689[1].jpg,N,M,N,모견과 함께 구조됨,전라남도 장흥군,0,0.3,3.0,0,1,N
믹스,믹스,White,2021.01,0.6,0.88,http://www.animal.go.kr/files/shelter/2021/08/202108091408215.jpeg,N,M,N,순함,전라남도 무안군,0,0.6,0.9,0,1,N
믹스,믹스,Brown,2021.01,0.3,1.5,http://www.animal.go.kr/files/shelter/2021/03/20210410090480[1].jpg,N,F,N,,대구광역시 동구,0,0.3,1.5,1,1,N
믹스,믹스,White,2021.01,0.9,3.3,http://www.animal.go.kr/files/shelter/2021/11/202112091312951.jpg,N,F,N,"온순, 배꼽탈장",경상북도 경주시,0,0.9,3.3,1,1,N
믹스,믹스,"Beige, White",2016.01,6.2,17.7,http://www.animal.go.kr/files/shelter/2022/03/202203181403207.jpg,N,M,N,사나움,경기도 안성시,0,6.2,17.7,0,1,N
믹스,믹스,"Beige, Black",2022.01,0.9,2.0,http://www.animal.go.kr/files/shelter/2022/11/202211281111632.jpg,N,F,N,4마리 함께구조,충청남도 천안시,0,0.9,2.0,1,1,N
믹스,믹스,White,2021.01,0.8,2.2,http://www.animal.go.kr/files/shelter/2021/09/202110051910105.jpg,N,M,N,믹스 흰색 수컷,전라남도 광양시,0,0.8,2.2,0,1,N
믹스,믹스,White,2019.01,2.6,15.5,http://www.animal.go.kr/files/shelter/2021/08/202108181308271.jpg,N,M,N,"목상처, 경계심",제주특별자치도 제주시,0,2.6,15.5,0,1,N
진도,진도,Brown,2018.01,4.8,17.0,http://www.animal.go.kr/files/shelter/2022/11/202211081911661.jpg,N,F,N,목줄착용,강원도 원주시,1,4.8,17.0,1,1,N
푸들,푸들,Brown,2016.01,7.1,4.0,http://www.animal.go.kr/files/shelter/2023/01/202302060902948.jpg,N,M,Y,후송중사망,인천광역시 계양구,1,7.1,4.0,0,0,N
믹스,믹스,Black,2022.01,0.1,4.7,http://www.animal.go.kr/files/shelter/2022/02/202202221502360.jpg,N,M,N,"양 귀 처짐, 코검정, 겁, 소심",경기도 양주시,0,0.1,4.7,0,1,N
믹스,믹스,White,2023.01,0.4,0.3,http://www.animal.go.kr/files/shelter/2023/05/202305121505621.jpg,N,M,N,"젖먹이고 있슴, 순함",충청남도 예산군,0,0.4,0.3,0,1,N
믹스,믹스,White,2022.01,0.5,3.2,http://www.animal.go.kr/files/shelter/2022/04/202206171606323.jpg,N,M,N,"귀처짐, 코검정분홍, 양후지 며느리발톱, 겁많음, 소심, 낑낑댐, 꼬리단미안됨, 털때탐, 진드기오염",경기도 양주시,0,0.5,3.2,0,1,N
믹스,믹스,White,2021.01,0.8,2.0,http://www.animal.go.kr/files/shelter/2021/10/202110121810772.jpg,N,F,N,흰색털에 쫑긋한 귀,충청남도 부여군,0,0.8,2.0,1,1,N
믹스,믹스,"Brown, White",2021.01,1.4,4.0,http://www.animal.go.kr/files/shelter/2022/04/20220527100554.jpg,N,M,N,귀가 크고 성격이 순한 귀여운 멍멍이 ♡,경상남도 사천시,0,1.4,4.0,0,1,N
믹스,믹스,"Black, Brown",2022.01,0.2,2.6,http://www.animal.go.kr/files/shelter/2022/03/202203140903507.jpg,N,M,N,,제주특별자치도 제주시,0,0.2,2.6,0,1,N
믹스,믹스,"Brown, White",2017.01,5.7,6.8,http://www.animal.go.kr/files/shelter/2022/08/202209011209732.jpg,N,M,N,순함,대구광역시 중구,0,5.7,6.8,0,1,N
믹스,믹스,"Black, White",2020.01,3.9,27.0,http://www.animal.go.kr/files/shelter/2023/07/202311091511376.jpg,N,M,Y,"미친듯이 해맑고 밝 성격, 그리고 쫌 ㄸ, 뚜, 뚱뚱함, 묵직한 애교 장착중",경상북도 포항시,0,3.9,27.0,0,0,N
믹스,믹스,White,2023.01,0.2,3.0,http://www.animal.go.kr/files/shelter/2023/03/202303231503866.jpg,N,M,N,유기견 새끼로 온순함,전라남도 구례군,0,0.2,3.0,0,1,N
믹스,믹스,Black,2020.01,2.7,7.0,http://www.animal.go.kr/files/shelter/2022/09/202209072109402.jpg,N,F,N,"까만털이 너무 예쁜 아이, 온순",경상남도 밀양시,0,2.7,7.0,1,1,N
믹스,믹스,Brown,2023.01,0.2,10.1,http://www.animal.go.kr/files/shelter/2023/03/202303300903329.jpg,N,F,N,경계심,제주특별자치도 제주시,0,0.2,10.1,1,1,N
믹스,믹스,"Black, Brown",2022.01,0.5,0.8,http://www.animal.go.kr/files/shelter/2022/04/202207061707188.jpg,N,F,N,인근 공사현장에서 구조,경상북도 경산시,0,0.5,0.8,1,1,N
믹스,믹스,White,2023.01,0.6,2.0,http://www.animal.go.kr/files/shelter/2023/07/202308101008653.jpg,N,F,N,개농장 구조,전라북도 군산시,0,0.6,2.0,1,1,N
믹스,믹스,Brown,2021.01,1.0,2.0,http://www.animal.go.kr/files/shelter/2021/12/202112311712441.jpg,N,F,N,,전라남도 나주시,0,1.0,2.0,1,1,N
믹스,믹스,White,2018.01,3.0,27.0,http://www.animal.go.kr/files/shelter/2020/11/202012172012824[1].jpg,N,M,N,"진도 믹스견, 꼬리가 반이 짤림, 소 축사 안으로 들어옴",세종특별자치시  전동면,0,3.0,27.0,0,1,N
믹스,믹스,White,2023.01,0.4,2.0,http://www.animal.go.kr/files/shelter/2023/05/202305121705388.png,N,F,N,"대형견, 겁이 많음",전라북도 남원시,0,0.4,2.0,1,1,N
믹스,믹스,White,2021.01,0.6,0.56,http://www.animal.go.kr/files/shelter/2021/08/202108241308372.jpg,N,M,N,"교통사고로 어미 사망 후 8마리 구조, 인공포유 필요",인천광역시 중구,0,0.6,0.6,0,1,N
믹스,믹스,White,2022.01,0.8,2.0,http://www.animal.go.kr/files/shelter/2022/09/202210182210558.jpg,N,M,N,"쌔까만 눈, 코가 귀여운 아이, 온순",경상남도 밀양시,0,0.8,2.0,0,1,N
믹스,진도,"Beige, Black",2021.01,1.0,1.6,http://www.animal.go.kr/files/shelter/2021/12/202112171412185.jpg,N,M,N,,전라남도 진도군,0,1.0,1.6,0,1,N
믹스,믹스,Beige,2023.01,0.0,0.5,http://www.animal.go.kr/files/shelter/2022/12/202301091601152.jpg,N,M,N,피부병 있음,전라남도 보성군,0,0.0,0.5,0,1,N
믹스,믹스,White,2023.01,0.0,8.0,http://www.animal.go.kr/files/shelter/2022/12/202301041601388.jpg,N,F,N,녹빨목줄,제주특별자치도 제주시,0,0.0,8.0,1,1,N
믹스,믹스,"Beige, Black",2021.01,1.0,1.5,http://www.animal.go.kr/files/shelter/2021/12/202201030901168.jpg,N,F,N,특이사항 없음,경상북도 영주시,0,1.0,1.5,1,1,N
믹스,믹스,"Black, White",2021.01,2.2,6.5,http://www.animal.go.kr/files/shelter/2023/03/202303231403518.jpg,N,M,N,"녹색 목띠착용, 경계심이 많음",경기도 여주시,0,2.2,6.5,0,1,N
믹스,믹스,"Black, White",2021.01,0.6,3.0,http://www.animal.go.kr/files/shelter/2021/07/202107211307137.jpg,N,M,N,9마리 같이 입소,충청남도 보령시,0,0.6,3.0,0,1,N
믹스,믹스,Brown,2021.01,0.1,3.5,http://www.animal.go.kr/files/shelter/2020/11/202101291101947.jpg,N,M,N,믹스 갈색 수컷,전라남도 광양시,0,0.1,3.5,0,1,N
믹스,믹스,Ivory,2022.01,0.9,0.9,http://www.animal.go.kr/files/shelter/2022/11/202212061312980.jpg,N,F,N,진한크림색,경상북도 영주시,0,0.9,0.9,1,1,N
푸들,푸들,Brown,2012.01,10.5,11.0,http://www.animal.go.kr/files/shelter/2022/06/20220708160754.jpg,N,M,N,"호흡 곤란, 복부 팽만",대구광역시 달성군,1,10.5,11.0,0,1,N
믹스,믹스,Brown,2019.01,3.4,7.0,http://www.animal.go.kr/files/shelter/2022/04/202205241005806[1].jpg,N,F,N,순하다,전라북도 김제시,0,3.4,7.0,1,1,N
